id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kelompok_umur,jenis_kelamin,jumlah_penduduk,satuan,tahun
1270,32,JAWA BARAT,3213,KABUPATEN SUBANG,50-54,PEREMPUAN,59549,JIWA,2022
1271,32,JAWA BARAT,3213,KABUPATEN SUBANG,55-59,LAKI-LAKI,46503,JIWA,2022
1272,32,JAWA BARAT,3213,KABUPATEN SUBANG,55-59,PEREMPUAN,47564,JIWA,2022
1273,32,JAWA BARAT,3213,KABUPATEN SUBANG,60-64,LAKI-LAKI,38475,JIWA,2022
1274,32,JAWA BARAT,3213,KABUPATEN SUBANG,60-64,PEREMPUAN,38664,JIWA,2022
1275,32,JAWA BARAT,3213,KABUPATEN SUBANG,65-69,LAKI-LAKI,28927,JIWA,2022
1276,32,JAWA BARAT,3213,KABUPATEN SUBANG,65-69,PEREMPUAN,27708,JIWA,2022
1277,32,JAWA BARAT,3213,KABUPATEN SUBANG,70-74,LAKI-LAKI,20508,JIWA,2022
1278,32,JAWA BARAT,3213,KABUPATEN SUBANG,70-74,PEREMPUAN,18553,JIWA,2022
1279,32,JAWA BARAT,3213,KABUPATEN SUBANG,> 75,LAKI-LAKI,20706,JIWA,2022
1280,32,JAWA BARAT,3213,KABUPATEN SUBANG,> 75,PEREMPUAN,22632,JIWA,2022
1281,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,00-04,LAKI-LAKI,33061,JIWA,2022
1282,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,00-04,PEREMPUAN,30803,JIWA,2022
1283,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,05-09,LAKI-LAKI,49283,JIWA,2022
1284,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,05-09,PEREMPUAN,45929,JIWA,2022
1285,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,10-14,LAKI-LAKI,48474,JIWA,2022
1286,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,10-14,PEREMPUAN,45380,JIWA,2022
1287,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,15-19,LAKI-LAKI,38778,JIWA,2022
1288,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,15-19,PEREMPUAN,37598,JIWA,2022
1289,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,20-24,LAKI-LAKI,44238,JIWA,2022
1290,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,20-24,PEREMPUAN,43037,JIWA,2022
1291,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,25-29,LAKI-LAKI,42844,JIWA,2022
1292,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,25-29,PEREMPUAN,41238,JIWA,2022
1293,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,30-34,LAKI-LAKI,41011,JIWA,2022
1294,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,30-34,PEREMPUAN,39671,JIWA,2022
1295,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,35-39,LAKI-LAKI,38072,JIWA,2022
1296,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,35-39,PEREMPUAN,37042,JIWA,2022
1297,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,40-44,LAKI-LAKI,39556,JIWA,2022
1298,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,40-44,PEREMPUAN,40179,JIWA,2022
1299,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,45-49,LAKI-LAKI,34429,JIWA,2022
1300,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,45-49,PEREMPUAN,36273,JIWA,2022
1301,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,50-54,LAKI-LAKI,33139,JIWA,2022
1302,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,50-54,PEREMPUAN,32594,JIWA,2022
1303,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,55-59,LAKI-LAKI,25321,JIWA,2022
1304,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,55-59,PEREMPUAN,24762,JIWA,2022
1305,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,60-64,LAKI-LAKI,19009,JIWA,2022
1306,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,60-64,PEREMPUAN,18185,JIWA,2022
1307,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,65-69,LAKI-LAKI,13115,JIWA,2022
1308,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,65-69,PEREMPUAN,12442,JIWA,2022
1309,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,70-74,LAKI-LAKI,8283,JIWA,2022
1310,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,70-74,PEREMPUAN,8123,JIWA,2022
1311,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,> 75,LAKI-LAKI,8543,JIWA,2022
1312,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,> 75,PEREMPUAN,10582,JIWA,2022
1313,32,JAWA BARAT,3215,KABUPATEN KARAWANG,00-04,LAKI-LAKI,77522,JIWA,2022
1314,32,JAWA BARAT,3215,KABUPATEN KARAWANG,00-04,PEREMPUAN,72377,JIWA,2022
1315,32,JAWA BARAT,3215,KABUPATEN KARAWANG,05-09,LAKI-LAKI,118946,JIWA,2022
1316,32,JAWA BARAT,3215,KABUPATEN KARAWANG,05-09,PEREMPUAN,111213,JIWA,2022
1317,32,JAWA BARAT,3215,KABUPATEN KARAWANG,10-14,LAKI-LAKI,115366,JIWA,2022
1318,32,JAWA BARAT,3215,KABUPATEN KARAWANG,10-14,PEREMPUAN,108266,JIWA,2022
1319,32,JAWA BARAT,3215,KABUPATEN KARAWANG,15-19,LAKI-LAKI,87197,JIWA,2022
1320,32,JAWA BARAT,3215,KABUPATEN KARAWANG,15-19,PEREMPUAN,85504,JIWA,2022
1321,32,JAWA BARAT,3215,KABUPATEN KARAWANG,20-24,LAKI-LAKI,106518,JIWA,2022
1322,32,JAWA BARAT,3215,KABUPATEN KARAWANG,20-24,PEREMPUAN,101799,JIWA,2022
1323,32,JAWA BARAT,3215,KABUPATEN KARAWANG,25-29,LAKI-LAKI,105144,JIWA,2022
1324,32,JAWA BARAT,3215,KABUPATEN KARAWANG,25-29,PEREMPUAN,101620,JIWA,2022
1325,32,JAWA BARAT,3215,KABUPATEN KARAWANG,30-34,LAKI-LAKI,106244,JIWA,2022
1326,32,JAWA BARAT,3215,KABUPATEN KARAWANG,30-34,PEREMPUAN,101419,JIWA,2022
1327,32,JAWA BARAT,3215,KABUPATEN KARAWANG,35-39,LAKI-LAKI,96880,JIWA,2022
1328,32,JAWA BARAT,3215,KABUPATEN KARAWANG,35-39,PEREMPUAN,94499,JIWA,2022
1329,32,JAWA BARAT,3215,KABUPATEN KARAWANG,40-44,LAKI-LAKI,99698,JIWA,2022
1330,32,JAWA BARAT,3215,KABUPATEN KARAWANG,40-44,PEREMPUAN,106431,JIWA,2022
1331,32,JAWA BARAT,3215,KABUPATEN KARAWANG,45-49,LAKI-LAKI,89166,JIWA,2022
1332,32,JAWA BARAT,3215,KABUPATEN KARAWANG,45-49,PEREMPUAN,96646,JIWA,2022
1333,32,JAWA BARAT,3215,KABUPATEN KARAWANG,50-54,LAKI-LAKI,81834,JIWA,2022
1334,32,JAWA BARAT,3215,KABUPATEN KARAWANG,50-54,PEREMPUAN,82854,JIWA,2022
1335,32,JAWA BARAT,3215,KABUPATEN KARAWANG,55-59,LAKI-LAKI,61126,JIWA,2022
1336,32,JAWA BARAT,3215,KABUPATEN KARAWANG,55-59,PEREMPUAN,61888,JIWA,2022
1337,32,JAWA BARAT,3215,KABUPATEN KARAWANG,60-64,LAKI-LAKI,47790,JIWA,2022
1338,32,JAWA BARAT,3215,KABUPATEN KARAWANG,60-64,PEREMPUAN,46016,JIWA,2022
1339,32,JAWA BARAT,3215,KABUPATEN KARAWANG,65-69,LAKI-LAKI,32436,JIWA,2022
1340,32,JAWA BARAT,3215,KABUPATEN KARAWANG,65-69,PEREMPUAN,30644,JIWA,2022
1341,32,JAWA BARAT,3215,KABUPATEN KARAWANG,70-74,LAKI-LAKI,20687,JIWA,2022
1342,32,JAWA BARAT,3215,KABUPATEN KARAWANG,70-74,PEREMPUAN,19113,JIWA,2022
1343,32,JAWA BARAT,3215,KABUPATEN KARAWANG,> 75,LAKI-LAKI,20572,JIWA,2022
1344,32,JAWA BARAT,3215,KABUPATEN KARAWANG,> 75,PEREMPUAN,22424,JIWA,2022
1345,32,JAWA BARAT,3216,KABUPATEN BEKASI,00-04,LAKI-LAKI,99787,JIWA,2022
1346,32,JAWA BARAT,3216,KABUPATEN BEKASI,00-04,PEREMPUAN,92752,JIWA,2022
1347,32,JAWA BARAT,3216,KABUPATEN BEKASI,05-09,LAKI-LAKI,152406,JIWA,2022
1348,32,JAWA BARAT,3216,KABUPATEN BEKASI,05-09,PEREMPUAN,142265,JIWA,2022
1349,32,JAWA BARAT,3216,KABUPATEN BEKASI,10-14,LAKI-LAKI,154989,JIWA,2022
1350,32,JAWA BARAT,3216,KABUPATEN BEKASI,10-14,PEREMPUAN,145677,JIWA,2022
1351,32,JAWA BARAT,3216,KABUPATEN BEKASI,15-19,LAKI-LAKI,127330,JIWA,2022
1352,32,JAWA BARAT,3216,KABUPATEN BEKASI,15-19,PEREMPUAN,121730,JIWA,2022
1353,32,JAWA BARAT,3216,KABUPATEN BEKASI,20-24,LAKI-LAKI,132317,JIWA,2022
1354,32,JAWA BARAT,3216,KABUPATEN BEKASI,20-24,PEREMPUAN,127531,JIWA,2022
1355,32,JAWA BARAT,3216,KABUPATEN BEKASI,25-29,LAKI-LAKI,119031,JIWA,2022
1356,32,JAWA BARAT,3216,KABUPATEN BEKASI,25-29,PEREMPUAN,117813,JIWA,2022
1357,32,JAWA BARAT,3216,KABUPATEN BEKASI,30-34,LAKI-LAKI,128277,JIWA,2022
1358,32,JAWA BARAT,3216,KABUPATEN BEKASI,30-34,PEREMPUAN,132298,JIWA,2022
1359,32,JAWA BARAT,3216,KABUPATEN BEKASI,35-39,LAKI-LAKI,127772,JIWA,2022
1360,32,JAWA BARAT,3216,KABUPATEN BEKASI,35-39,PEREMPUAN,131712,JIWA,2022
1361,32,JAWA BARAT,3216,KABUPATEN BEKASI,40-44,LAKI-LAKI,138280,JIWA,2022
1362,32,JAWA BARAT,3216,KABUPATEN BEKASI,40-44,PEREMPUAN,144448,JIWA,2022
1363,32,JAWA BARAT,3216,KABUPATEN BEKASI,45-49,LAKI-LAKI,120242,JIWA,2022
1364,32,JAWA BARAT,3216,KABUPATEN BEKASI,45-49,PEREMPUAN,126134,JIWA,2022
1365,32,JAWA BARAT,3216,KABUPATEN BEKASI,50-54,LAKI-LAKI,105616,JIWA,2022
1366,32,JAWA BARAT,3216,KABUPATEN BEKASI,50-54,PEREMPUAN,97897,JIWA,2022
1367,32,JAWA BARAT,3216,KABUPATEN BEKASI,55-59,LAKI-LAKI,72043,JIWA,2022
1368,32,JAWA BARAT,3216,KABUPATEN BEKASI,55-59,PEREMPUAN,66181,JIWA,2022
1369,32,JAWA BARAT,3216,KABUPATEN BEKASI,60-64,LAKI-LAKI,48320,JIWA,2022
1370,32,JAWA BARAT,3216,KABUPATEN BEKASI,60-64,PEREMPUAN,44774,JIWA,2022
1371,32,JAWA BARAT,3216,KABUPATEN BEKASI,65-69,LAKI-LAKI,30196,JIWA,2022
1372,32,JAWA BARAT,3216,KABUPATEN BEKASI,65-69,PEREMPUAN,28584,JIWA,2022
1373,32,JAWA BARAT,3216,KABUPATEN BEKASI,70-74,LAKI-LAKI,17911,JIWA,2022
1374,32,JAWA BARAT,3216,KABUPATEN BEKASI,70-74,PEREMPUAN,17118,JIWA,2022
1375,32,JAWA BARAT,3216,KABUPATEN BEKASI,> 75,LAKI-LAKI,16464,JIWA,2022
1376,32,JAWA BARAT,3216,KABUPATEN BEKASI,> 75,PEREMPUAN,19373,JIWA,2022
1377,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,00-04,LAKI-LAKI,59986,JIWA,2022
1378,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,00-04,PEREMPUAN,56873,JIWA,2022
1379,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,05-09,LAKI-LAKI,84391,JIWA,2022
1380,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,05-09,PEREMPUAN,79412,JIWA,2022
1381,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,10-14,LAKI-LAKI,86223,JIWA,2022
1382,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,10-14,PEREMPUAN,80428,JIWA,2022
1383,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,15-19,LAKI-LAKI,68917,JIWA,2022
1384,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,15-19,PEREMPUAN,65929,JIWA,2022
1385,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,20-24,LAKI-LAKI,82678,JIWA,2022
1386,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,20-24,PEREMPUAN,79313,JIWA,2022
1387,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,25-29,LAKI-LAKI,77497,JIWA,2022
1388,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,25-29,PEREMPUAN,71719,JIWA,2022
1389,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,30-34,LAKI-LAKI,68503,JIWA,2022
1390,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,30-34,PEREMPUAN,66460,JIWA,2022
1391,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,35-39,LAKI-LAKI,65808,JIWA,2022
1392,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,35-39,PEREMPUAN,63776,JIWA,2022
1393,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,40-44,LAKI-LAKI,72275,JIWA,2022
1394,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,40-44,PEREMPUAN,71361,JIWA,2022
1395,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,45-49,LAKI-LAKI,63333,JIWA,2022
1396,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,45-49,PEREMPUAN,64366,JIWA,2022
1397,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,50-54,LAKI-LAKI,58405,JIWA,2022
1398,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,50-54,PEREMPUAN,57025,JIWA,2022
1399,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,55-59,LAKI-LAKI,45258,JIWA,2022
1400,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,55-59,PEREMPUAN,44444,JIWA,2022
1401,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,60-64,LAKI-LAKI,35970,JIWA,2022
1402,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,60-64,PEREMPUAN,34552,JIWA,2022
1403,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,65-69,LAKI-LAKI,25113,JIWA,2022
1404,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,65-69,PEREMPUAN,24004,JIWA,2022
1405,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,70-74,LAKI-LAKI,16858,JIWA,2022
1406,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,70-74,PEREMPUAN,16482,JIWA,2022
1407,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,> 75,LAKI-LAKI,18925,JIWA,2022
1408,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,> 75,PEREMPUAN,20662,JIWA,2022
1409,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,00-04,LAKI-LAKI,11482,JIWA,2022
1410,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,00-04,PEREMPUAN,10812,JIWA,2022
1411,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,05-09,LAKI-LAKI,16195,JIWA,2022
1412,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,05-09,PEREMPUAN,15157,JIWA,2022
1413,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,10-14,LAKI-LAKI,17485,JIWA,2022
1414,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,10-14,PEREMPUAN,16169,JIWA,2022
1415,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,15-19,LAKI-LAKI,14517,JIWA,2022
1416,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,15-19,PEREMPUAN,14144,JIWA,2022
1417,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,20-24,LAKI-LAKI,17500,JIWA,2022
1418,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,20-24,PEREMPUAN,16814,JIWA,2022
1419,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,25-29,LAKI-LAKI,17440,JIWA,2022
1420,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,25-29,PEREMPUAN,16256,JIWA,2022
1421,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,30-34,LAKI-LAKI,16054,JIWA,2022
1422,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,30-34,PEREMPUAN,15038,JIWA,2022
1423,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,35-39,LAKI-LAKI,14746,JIWA,2022
1424,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,35-39,PEREMPUAN,14388,JIWA,2022
1425,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,40-44,LAKI-LAKI,15020,JIWA,2022
1426,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,40-44,PEREMPUAN,15338,JIWA,2022
1427,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,45-49,LAKI-LAKI,14264,JIWA,2022
1428,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,45-49,PEREMPUAN,15580,JIWA,2022
1429,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,50-54,LAKI-LAKI,15226,JIWA,2022
1430,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,50-54,PEREMPUAN,16242,JIWA,2022
1431,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,55-59,LAKI-LAKI,13618,JIWA,2022
1432,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,55-59,PEREMPUAN,15000,JIWA,2022
1433,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,60-64,LAKI-LAKI,12212,JIWA,2022
1434,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,60-64,PEREMPUAN,12921,JIWA,2022
1435,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,65-69,LAKI-LAKI,9273,JIWA,2022
1436,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,65-69,PEREMPUAN,9240,JIWA,2022
1437,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,70-74,LAKI-LAKI,6580,JIWA,2022
1438,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,70-74,PEREMPUAN,6446,JIWA,2022
1439,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,> 75,LAKI-LAKI,7104,JIWA,2022
1440,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,> 75,PEREMPUAN,8487,JIWA,2022
1441,32,JAWA BARAT,3271,KOTA BOGOR,00-04,LAKI-LAKI,34728,JIWA,2022
1442,32,JAWA BARAT,3271,KOTA BOGOR,00-04,PEREMPUAN,32785,JIWA,2022
1443,32,JAWA BARAT,3271,KOTA BOGOR,05-09,LAKI-LAKI,50335,JIWA,2022
1444,32,JAWA BARAT,3271,KOTA BOGOR,05-09,PEREMPUAN,47020,JIWA,2022
1445,32,JAWA BARAT,3271,KOTA BOGOR,10-14,LAKI-LAKI,50879,JIWA,2022
1446,32,JAWA BARAT,3271,KOTA BOGOR,10-14,PEREMPUAN,47275,JIWA,2022
1447,32,JAWA BARAT,3271,KOTA BOGOR,15-19,LAKI-LAKI,42938,JIWA,2022
1448,32,JAWA BARAT,3271,KOTA BOGOR,15-19,PEREMPUAN,40653,JIWA,2022
1449,32,JAWA BARAT,3271,KOTA BOGOR,20-24,LAKI-LAKI,47430,JIWA,2022
1450,32,JAWA BARAT,3271,KOTA BOGOR,20-24,PEREMPUAN,45412,JIWA,2022
1451,32,JAWA BARAT,3271,KOTA BOGOR,25-29,LAKI-LAKI,46103,JIWA,2022
1452,32,JAWA BARAT,3271,KOTA BOGOR,25-29,PEREMPUAN,45046,JIWA,2022
1453,32,JAWA BARAT,3271,KOTA BOGOR,30-34,LAKI-LAKI,44567,JIWA,2022
1454,32,JAWA BARAT,3271,KOTA BOGOR,30-34,PEREMPUAN,43656,JIWA,2022
1455,32,JAWA BARAT,3271,KOTA BOGOR,35-39,LAKI-LAKI,42598,JIWA,2022
1456,32,JAWA BARAT,3271,KOTA BOGOR,35-39,PEREMPUAN,41109,JIWA,2022
1457,32,JAWA BARAT,3271,KOTA BOGOR,40-44,LAKI-LAKI,45047,JIWA,2022
1458,32,JAWA BARAT,3271,KOTA BOGOR,40-44,PEREMPUAN,44816,JIWA,2022
1459,32,JAWA BARAT,3271,KOTA BOGOR,45-49,LAKI-LAKI,40034,JIWA,2022
1460,32,JAWA BARAT,3271,KOTA BOGOR,45-49,PEREMPUAN,39922,JIWA,2022
1461,32,JAWA BARAT,3271,KOTA BOGOR,50-54,LAKI-LAKI,36329,JIWA,2022
1462,32,JAWA BARAT,3271,KOTA BOGOR,50-54,PEREMPUAN,36038,JIWA,2022
1463,32,JAWA BARAT,3271,KOTA BOGOR,55-59,LAKI-LAKI,27719,JIWA,2022
1464,32,JAWA BARAT,3271,KOTA BOGOR,55-59,PEREMPUAN,27884,JIWA,2022
1465,32,JAWA BARAT,3271,KOTA BOGOR,60-64,LAKI-LAKI,21303,JIWA,2022
1466,32,JAWA BARAT,3271,KOTA BOGOR,60-64,PEREMPUAN,22309,JIWA,2022
1467,32,JAWA BARAT,3271,KOTA BOGOR,65-69,LAKI-LAKI,15271,JIWA,2022
1468,32,JAWA BARAT,3271,KOTA BOGOR,65-69,PEREMPUAN,16001,JIWA,2022
1469,32,JAWA BARAT,3271,KOTA BOGOR,70-74,LAKI-LAKI,9377,JIWA,2022
1470,32,JAWA BARAT,3271,KOTA BOGOR,70-74,PEREMPUAN,9770,JIWA,2022
1471,32,JAWA BARAT,3271,KOTA BOGOR,> 75,LAKI-LAKI,8375,JIWA,2022
1472,32,JAWA BARAT,3271,KOTA BOGOR,> 75,PEREMPUAN,11289,JIWA,2022
1473,32,JAWA BARAT,3272,KOTA SUKABUMI,00-04,LAKI-LAKI,11791,JIWA,2022
1474,32,JAWA BARAT,3272,KOTA SUKABUMI,00-04,PEREMPUAN,10943,JIWA,2022
1475,32,JAWA BARAT,3272,KOTA SUKABUMI,05-09,LAKI-LAKI,16603,JIWA,2022
1476,32,JAWA BARAT,3272,KOTA SUKABUMI,05-09,PEREMPUAN,15397,JIWA,2022
1477,32,JAWA BARAT,3272,KOTA SUKABUMI,10-14,LAKI-LAKI,16267,JIWA,2022
1478,32,JAWA BARAT,3272,KOTA SUKABUMI,10-14,PEREMPUAN,15201,JIWA,2022
1479,32,JAWA BARAT,3272,KOTA SUKABUMI,15-19,LAKI-LAKI,14256,JIWA,2022
1480,32,JAWA BARAT,3272,KOTA SUKABUMI,15-19,PEREMPUAN,13543,JIWA,2022
1481,32,JAWA BARAT,3272,KOTA SUKABUMI,20-24,LAKI-LAKI,15382,JIWA,2022
1482,32,JAWA BARAT,3272,KOTA SUKABUMI,20-24,PEREMPUAN,14957,JIWA,2022
1483,32,JAWA BARAT,3272,KOTA SUKABUMI,25-29,LAKI-LAKI,14959,JIWA,2022
1484,32,JAWA BARAT,3272,KOTA SUKABUMI,25-29,PEREMPUAN,14681,JIWA,2022
1485,32,JAWA BARAT,3272,KOTA SUKABUMI,30-34,LAKI-LAKI,13533,JIWA,2022
1486,32,JAWA BARAT,3272,KOTA SUKABUMI,30-34,PEREMPUAN,13393,JIWA,2022
1487,32,JAWA BARAT,3272,KOTA SUKABUMI,35-39,LAKI-LAKI,13130,JIWA,2022
1488,32,JAWA BARAT,3272,KOTA SUKABUMI,35-39,PEREMPUAN,12756,JIWA,2022
1489,32,JAWA BARAT,3272,KOTA SUKABUMI,40-44,LAKI-LAKI,13961,JIWA,2022
1490,32,JAWA BARAT,3272,KOTA SUKABUMI,40-44,PEREMPUAN,14130,JIWA,2022
1491,32,JAWA BARAT,3272,KOTA SUKABUMI,45-49,LAKI-LAKI,11903,JIWA,2022
1492,32,JAWA BARAT,3272,KOTA SUKABUMI,45-49,PEREMPUAN,12029,JIWA,2022
1493,32,JAWA BARAT,3272,KOTA SUKABUMI,50-54,LAKI-LAKI,10696,JIWA,2022
1494,32,JAWA BARAT,3272,KOTA SUKABUMI,50-54,PEREMPUAN,11267,JIWA,2022
1495,32,JAWA BARAT,3272,KOTA SUKABUMI,55-59,LAKI-LAKI,9033,JIWA,2022
1496,32,JAWA BARAT,3272,KOTA SUKABUMI,55-59,PEREMPUAN,9385,JIWA,2022
1497,32,JAWA BARAT,3272,KOTA SUKABUMI,60-64,LAKI-LAKI,7057,JIWA,2022
1498,32,JAWA BARAT,3272,KOTA SUKABUMI,60-64,PEREMPUAN,7554,JIWA,2022
1499,32,JAWA BARAT,3272,KOTA SUKABUMI,65-69,LAKI-LAKI,5114,JIWA,2022
1500,32,JAWA BARAT,3272,KOTA SUKABUMI,65-69,PEREMPUAN,5599,JIWA,2022
1501,32,JAWA BARAT,3272,KOTA SUKABUMI,70-74,LAKI-LAKI,3290,JIWA,2022
1502,32,JAWA BARAT,3272,KOTA SUKABUMI,70-74,PEREMPUAN,3483,JIWA,2022
1503,32,JAWA BARAT,3272,KOTA SUKABUMI,> 75,LAKI-LAKI,3166,JIWA,2022
1504,32,JAWA BARAT,3272,KOTA SUKABUMI,> 75,PEREMPUAN,4395,JIWA,2022
1505,32,JAWA BARAT,3273,KOTA BANDUNG,00-04,LAKI-LAKI,71317,JIWA,2022
1506,32,JAWA BARAT,3273,KOTA BANDUNG,00-04,PEREMPUAN,66713,JIWA,2022
1507,32,JAWA BARAT,3273,KOTA BANDUNG,05-09,LAKI-LAKI,106775,JIWA,2022
1508,32,JAWA BARAT,3273,KOTA BANDUNG,05-09,PEREMPUAN,99866,JIWA,2022
1509,32,JAWA BARAT,3273,KOTA BANDUNG,10-14,LAKI-LAKI,110280,JIWA,2022
1510,32,JAWA BARAT,3273,KOTA BANDUNG,10-14,PEREMPUAN,103830,JIWA,2022
1511,32,JAWA BARAT,3273,KOTA BANDUNG,15-19,LAKI-LAKI,98879,JIWA,2022
1512,32,JAWA BARAT,3273,KOTA BANDUNG,15-19,PEREMPUAN,94214,JIWA,2022
1513,32,JAWA BARAT,3273,KOTA BANDUNG,20-24,LAKI-LAKI,105930,JIWA,2022
1514,32,JAWA BARAT,3273,KOTA BANDUNG,20-24,PEREMPUAN,101726,JIWA,2022
1515,32,JAWA BARAT,3273,KOTA BANDUNG,25-29,LAKI-LAKI,101656,JIWA,2022
1516,32,JAWA BARAT,3273,KOTA BANDUNG,25-29,PEREMPUAN,99938,JIWA,2022
1517,32,JAWA BARAT,3273,KOTA BANDUNG,30-34,LAKI-LAKI,95048,JIWA,2022
1518,32,JAWA BARAT,3273,KOTA BANDUNG,30-34,PEREMPUAN,95359,JIWA,2022
1519,32,JAWA BARAT,3273,KOTA BANDUNG,35-39,LAKI-LAKI,92804,JIWA,2022
1520,32,JAWA BARAT,3273,KOTA BANDUNG,35-39,PEREMPUAN,90687,JIWA,2022
